region;section;row_type;level;row_index;description;budget_anterieur;restes_a_realiser_n1;propositions_nouvelles;vote_assemblee;total_budget
PACA;unknown;data;0;0;TOTAL;2060878550.00;0.00;2282313386.00;2282313386.00;2282313386.00
